Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather,rain
1/16/2012 8:00,-17.9,-22.6,67,9,48.3,102.9,2,347.207
1/16/2012 9:00,-14.4,-20.7,59,22,48.3,102.75,2,129.201
1/16/2012 10:00,-13.6,-18.7,65,19,48.3,102.62,2,33.165
1/16/2012 11:00,-12.7,-17.7,66,20,48.3,102.44,2,6.29039
1/16/2012 12:00,-10.7,-16.9,60,19,48.3,102.17,2,1.61393
1/16/2012 13:00,-10.1,-16.1,61,13,48.3,101.92,2,21.3381
1/16/2012 14:00,-9,-13.8,68,13,48.3,101.71,2,19.255
1/16/2012 15:00,-8,-13.8,63,17,48.3,101.49,2,195.019
1/16/2012 16:00,-7.1,-14.1,57,9,48.3,101.41,2,382.466
1/16/2012 17:00,-7.6,-14.8,56,4,25,101.34,2,589.857
1/16/2012 18:00,-12.5,-17.5,66,15,25,101.31,1,566.606
1/16/2012 19:00,-14.8,-19.1,70,15,25,101.23,1,261.476
1/16/2012 20:00,-14,-18.3,70,13,25,101.19,2,288.672
1/16/2012 21:00,-12.9,-17.1,71,11,25,101.12,2,86.9181
1/16/2012 22:00,-12.2,-16.5,70,9,25,101.05,2,119.142
1/16/2012 23:00,-11.5,-15.7,71,7,25,100.98,2,6.31867
1/17/2012 0:00,-10.8,-15,71,9,25,100.94,2,10.6943
1/17/2012 1:00,-10.4,-14.6,71,9,25,100.88,2,18.6183
1/17/2012 2:00,-9.7,-13.7,73,9,25,100.84,2,4.25047
1/17/2012 3:00,-9.2,-13.2,73,6,25,100.84,2,157.455
1/17/2012 4:00,-9,-12.2,78,6,6.4,100.8,3,329.327
1/17/2012 5:00,-8.3,-10.4,85,6,3.6,100.75,3,429.113
1/17/2012 6:00,-7.7,-9.9,84,6,2.4,100.72,3,610.431
1/17/2012 7:00,-7.5,-9.6,85,9,2,100.69,3,411.573
1/17/2012 8:00,-7.4,-9.6,84,9,2.4,100.65,3,221.405
1/17/2012 9:00,-7,-9.5,82,15,4,100.59,3,175.592
1/17/2012 10:00,-6.5,-9,82,15,1.2,100.6,3,4.34117
1/17/2012 11:00,-6.1,-8.5,83,15,2.4,100.53,3,2.62996
1/17/2012 12:00,-5.3,-7.9,82,19,2.8,100.38,3,7.59007
1/17/2012 13:00,-5.1,-7.7,82,22,2.4,100.23,3,39.558
1/17/2012 14:00,-4.3,-6.5,85,22,1.6,100.05,3,22.8781
1/17/2012 15:00,-3.7,-6,84,24,1.2,99.9,3,133.701
1/17/2012 16:00,-3.5,-6,83,28,1.2,99.69,3,326.382
1/17/2012 17:00,-3.6,-5.9,84,22,1.6,99.57,3,371.785
1/17/2012 18:00,-3.5,-5.8,84,22,2.4,99.38,3,575.555
1/17/2012 19:00,-3.3,-5.6,84,24,4.8,99.22,3,316.366
1/17/2012 20:00,-3.6,-5.7,85,24,3.2,98.98,3,747.339
1/17/2012 21:00,-2.9,-4.9,86,26,2.8,98.71,3,223.748
1/17/2012 22:00,-1.6,-3.2,89,17,3.2,98.47,3,32.3631
1/17/2012 23:00,-0.6,-2.1,90,7,2.8,98.32,3,7.33182
1/18/2012 0:00,2.1,0.7,90,11,8,98.31,2,4.94338
1/18/2012 1:00,3.7,-2.1,66,83,25,98.36,2,25.3281
1/18/2012 2:00,0.5,-4,72,70,25,98.62,2,20.2926
1/18/2012 3:00,-3.5,-8.2,70,57,25,99,2,99.9117
1/18/2012 4:00,-6.1,-10.9,69,48,25,99.36,3,156.903
1/18/2012 5:00,-7.7,-12.4,69,46,19.3,99.7,3,552.279
1/18/2012 6:00,-8.5,-13.9,65,39,19.3,100,2,373.398
1/18/2012 7:00,-9.8,-15.4,64,39,19.3,100.22,1,633.872
1/18/2012 8:00,-10.9,-16.6,63,35,24.1,100.43,1,250.749
1/18/2012 9:00,-11.2,-17.2,61,43,24.1,100.65,1,47.22
1/18/2012 10:00,-11.2,-17.2,61,35,24.1,100.78,1,17.8729
1/18/2012 11:00,-11.1,-17.7,58,39,24.1,100.92,1,2.27944
1/18/2012 12:00,-11,-17.8,57,37,24.1,101,1,5.30771
1/18/2012 13:00,-10.6,-17.8,55,32,24.1,101.09,1,25.2687
1/18/2012 14:00,-10.3,-17.6,55,28,48.3,101.19,1,23.6988
1/18/2012 15:00,-10.4,-18,54,30,48.3,101.32,1,158.12
1/18/2012 16:00,-10.6,-18.4,53,26,48.3,101.45,1,394.917
1/18/2012 17:00,-11.3,-18.8,54,26,48.3,101.54,1,533.732
1/18/2012 18:00,-12,-18.2,60,22,25,101.67,1,570.408
1/18/2012 19:00,-12.7,-18.7,61,22,25,101.78,1,310.979
1/18/2012 20:00,-13.4,-19.2,62,17,25,101.83,1,366.703
1/18/2012 21:00,-13.7,-19.3,63,17,25,101.89,1,228.993
1/18/2012 22:00,-14.2,-19.8,62,13,25,101.92,1,7.66937
1/18/2012 23:00,-14.9,-19.9,66,6,25,101.93,1,21.5583
1/19/2012 0:00,-16.6,-20.9,69,7,25,101.94,1,0.0265
1/19/2012 1:00,-15.2,-18.4,76,4,25,101.89,1,30.1397
1/19/2012 2:00,-14.3,-17.4,77,6,25,101.86,1,5.98596
1/19/2012 3:00,-18,-21.6,73,6,25,101.83,1,103.289
1/19/2012 4:00,-15.4,-18.3,78,7,25,101.81,1,403.94
1/19/2012 5:00,-16.6,-19.9,76,6,25,101.85,1,390.076
1/19/2012 6:00,-15.3,-19.7,69,6,25,101.83,1,335.537
1/19/2012 7:00,-14.6,-19.2,68,6,24.1,101.84,1,501.751
1/19/2012 8:00,-13.7,-18.4,68,19,48.3,101.84,1,296.256
1/19/2012 9:00,-12.7,-17.2,69,17,48.3,101.73,1,180.106
1/19/2012 10:00,-11.7,-17.2,64,20,48.3,101.68,1,7.05839
1/19/2012 11:00,-11,-16.9,62,26,48.3,101.56,2,1.35544
1/19/2012 12:00,-8.8,-15.4,59,15,48.3,101.42,2,10.5036
1/19/2012 13:00,-7.3,-14.7,55,20,48.3,101.22,2,11.8401
1/19/2012 14:00,-7,-14.9,53,20,48.3,101.03,2,14.8106
1/19/2012 15:00,-6.7,-15,52,26,48.3,100.88,2,69.324
1/19/2012 16:00,-6.7,-14.9,52,24,24.1,100.76,2,465.273
1/19/2012 17:00,-6.9,-14.7,54,17,24.1,100.7,2,717.301
1/19/2012 18:00,-5,-12.9,54,19,25,100.66,2,547.367
1/19/2012 19:00,-3.6,-12.7,49,30,25,100.61,3,614.125
1/19/2012 20:00,-3.7,-11.9,53,30,16.1,100.63,3,220.827
1/19/2012 21:00,-5,-8.4,77,24,2,100.6,3,122.557
1/19/2012 22:00,-4.2,-9.3,68,32,25,100.51,3,46.7906
1/19/2012 23:00,-4.1,-8.9,69,26,25,100.47,3,0.16198
1/20/2012 0:00,-4.1,-8.6,71,26,25,100.5,2,1.57736
1/20/2012 1:00,-4.1,-8.3,73,20,25,100.54,3,15.5098
1/20/2012 2:00,-3.9,-8.1,73,22,9.7,100.64,3,15.5301
1/20/2012 3:00,-4.8,-9.9,67,19,25,100.75,2,50.3976
1/20/2012 4:00,-6,-10.2,72,19,16.1,100.87,3,321.014
1/20/2012 5:00,-6.3,-12.2,63,33,25,100.98,3,503.846
1/20/2012 6:00,-7.6,-14.3,59,28,25,101.13,2,609.832
1/20/2012 7:00,-8.6,-15.6,57,28,25,101.27,2,458.453
1/20/2012 8:00,-10.4,-16.2,62,33,24.1,101.47,1,354.547
1/20/2012 9:00,-12.2,-18.1,61,32,24.1,101.59,1,226.98
1/20/2012 10:00,-13.7,-20.3,57,33,24.1,101.72,1,7.19556
1/20/2012 11:00,-14.2,-21.2,55,32,24.1,101.84,1,2.27083
1/20/2012 12:00,-15.2,-22.1,56,30,24.1,101.88,1,0.09005
1/20/2012 13:00,-15.8,-23.7,51,30,24.1,101.96,1,28.8248
1/20/2012 14:00,-15.5,-24.1,48,30,48.3,101.98,1,123.366
1/20/2012 15:00,-15,-23.9,47,30,48.3,102.09,1,188.578
1/20/2012 16:00,-14.8,-24.1,45,24,48.3,102.15,1,356.941
1/20/2012 17:00,-15.4,-24.3,46,17,48.3,102.21,1,459.402
1/20/2012 18:00,-15.9,-24.3,48,13,25,102.27,1,345.623
1/20/2012 19:00,-16.3,-24.2,51,13,25,102.33,1,651.6
1/20/2012 20:00,-16.9,-24.8,50,9,25,102.34,1,291.108
1/20/2012 21:00,-18.5,-25.6,54,9,25,102.37,1,134.946
1/20/2012 22:00,-18.1,-25.1,54,9,25,102.36,1,4.54599
1/20/2012 23:00,-17.4,-24.5,54,6,25,102.37,2,7.21845
1/21/2012 0:00,-16.4,-23.7,53,6,25,102.29,2,9.50147
1/21/2012 1:00,-16.1,-23.6,52,0,25,102.26,2,18.1531
1/21/2012 2:00,-15.3,-22.8,53,0,25,102.27,2,11.294
1/21/2012 3:00,-15.9,-21.9,60,7,25,102.23,2,243.23
1/21/2012 4:00,-15.3,-21.8,58,7,25,102.18,2,327.274
1/21/2012 5:00,-14.8,-22.9,50,11,25,102.08,2,783.675
1/21/2012 6:00,-14.3,-22,52,9,25,101.98,2,460.039
1/21/2012 7:00,-13.9,-22.1,50,9,25,102.04,2,578.413
1/21/2012 8:00,-14,-21.8,52,9,25,102.06,2,222.544
1/21/2012 9:00,-15.9,-21,65,13,24.1,102.11,3,264.913
1/21/2012 10:00,-16.3,-21.4,65,17,24.1,102.12,3,69.0747
1/21/2012 11:00,-15.9,-21.2,64,19,24.1,102.09,3,3.15451
1/21/2012 12:00,-14.6,-20.3,62,15,24.1,102.03,2,5.14758
1/21/2012 13:00,-13.4,-19.8,59,15,24.1,102.01,1,24.3795
1/21/2012 14:00,-12.5,-19.7,55,13,24.1,102.01,1,39.3477
1/21/2012 15:00,-11.8,-18.9,56,11,24.1,102.06,1,170.641
1/21/2012 16:00,-11.6,-18.8,55,7,48.3,102.11,1,194.522
1/21/2012 17:00,-12.1,-19.8,53,11,48.3,102.16,1,269.781
1/21/2012 18:00,-13,-20.2,55,6,25,102.24,1,661.474
1/21/2012 19:00,-13.4,-19.9,58,4,25,102.27,1,443.541
1/21/2012 20:00,-18.5,-24.4,60,4,25,102.36,1,452.43
1/21/2012 21:00,-16,-20.8,66,9,25,102.47,1,81.3453
1/21/2012 22:00,-17.6,-23.3,61,0,25,102.52,1,16.4857
1/21/2012 23:00,-17.4,-21.7,69,0,25,102.54,1,0.1343
1/22/2012 0:00,-18.3,-22.5,70,0,25,102.57,1,29.3725
1/22/2012 1:00,-17.5,-21.3,72,4,25,102.64,1,25.4597
1/22/2012 2:00,-18.5,-22.6,70,0,25,102.71,1,57.1202
1/22/2012 3:00,-18.4,-23,67,0,16.1,102.75,2,333.39
1/22/2012 4:00,-17.2,-21.5,69,0,25,102.79,1,208.787
1/22/2012 5:00,-19.5,-23.4,71,6,16.1,102.84,1,442.53
1/22/2012 6:00,-19,-22.9,71,6,0.8,102.85,3,522.932
1/22/2012 7:00,-18.6,-22.8,69,6,12.9,102.91,1,509.659
1/22/2012 8:00,-18.5,-22,74,4,24.1,102.98,1,323.417
1/22/2012 9:00,-16.2,-19.2,78,7,48.3,103.01,2,64.8117
1/22/2012 10:00,-14.5,-17.2,80,9,8,103.02,2,6.26408
1/22/2012 11:00,-13,-15.5,81,6,8,103.04,2,0.82889
1/22/2012 12:00,-11.5,-15.4,73,9,8,102.97,2,27.2062
1/22/2012 13:00,-11.2,-16,68,11,8,102.86,2,15.227
1/22/2012 14:00,-9.4,-14.8,65,9,16.1,102.74,2,42.1676
1/22/2012 15:00,-8.7,-14.5,63,9,16.1,102.65,2,145.949
1/22/2012 16:00,-8,-14.7,59,6,19.3,102.6,2,198.366
1/22/2012 17:00,-9.5,-15.8,60,19,19.3,102.57,2,460.273
1/22/2012 18:00,-10.4,-16.1,63,19,19.3,102.52,2,408.849
1/22/2012 19:00,-10.4,-16.2,62,19,19.3,102.47,2,429.219
1/22/2012 20:00,-12.3,-16.8,69,15,19.3,102.44,1,230.536
1/22/2012 21:00,-12.9,-17.2,70,15,16.1,102.38,1,88.1687
1/22/2012 22:00,-13.2,-17,73,13,16.1,102.33,2,2.02702
1/22/2012 23:00,-13.3,-17.1,73,9,16.1,102.28,1,0.35446
1/23/2012 0:00,-12.9,-17,71,11,25,102.22,2,25.9673
1/23/2012 1:00,-12.9,-17.2,70,11,25,102.14,1,17.3206
1/23/2012 2:00,-13.2,-17.1,72,13,25,102.1,2,21.6969
1/23/2012 3:00,-12.1,-16,73,13,25,101.99,2,171.733
1/23/2012 4:00,-11.2,-15.2,72,11,25,101.88,2,309.845
1/23/2012 5:00,-9.9,-13.9,73,11,25,101.79,2,383.063
1/23/2012 6:00,-8.8,-12.8,73,7,25,101.76,2,451.998
1/23/2012 7:00,-8.1,-12.1,73,13,25,101.67,2,358.178
1/23/2012 8:00,-7.2,-11.1,74,11,24.1,101.69,2,297.065
1/23/2012 9:00,-4.9,-9.2,72,11,48.3,101.59,2,284.818
1/23/2012 10:00,-3.6,-7.9,72,9,48.3,101.58,2,8.55173
1/23/2012 11:00,1.2,-3.2,72,11,48.3,101.49,2,0.81369
1/23/2012 12:00,2.3,-2.4,71,6,48.3,101.33,2,0.81116
1/23/2012 13:00,2.5,-1.5,75,22,48.3,101.14,2,16.2432
1/23/2012 14:00,2.7,-1.1,76,26,48.3,101.01,3,51.7841
1/23/2012 15:00,2.7,-0.9,77,30,24.1,100.86,3,267.018
1/23/2012 16:00,3.1,-0.3,78,28,24.1,100.71,2,270.761
1/23/2012 17:00,3.1,-0.4,78,28,16.1,100.61,3,425.059
1/23/2012 18:00,3,1.2,88,19,4,100.54,3,395.186
1/23/2012 19:00,3.2,1.4,88,22,8,100.43,3,538.033
1/23/2012 20:00,2.9,1.2,89,26,9.7,100.32,3,412.309
1/23/2012 21:00,3.3,1.7,89,24,11.3,100.22,3,297.256
1/23/2012 22:00,3.6,2.2,91,28,25,100.1,2,43.8025
1/23/2012 23:00,4,2.5,90,22,25,100.08,2,0.08892
1/24/2012 0:00,3.5,2.3,92,17,12.9,100.04,3,2.18307
1/24/2012 1:00,3.1,1.9,92,19,16.1,100.04,2,5.67583
1/24/2012 2:00,3.1,2.1,93,9,9.7,100.09,3,69.8127
1/24/2012 3:00,5,3.6,91,19,9.7,100.19,3,107.859
1/24/2012 4:00,4.2,1.2,81,30,25,100.25,2,356.112
1/24/2012 5:00,3.7,-0.2,76,41,25,100.37,2,442.622
1/24/2012 6:00,3.4,-0.6,75,28,25,100.45,2,631.931
1/24/2012 7:00,2.9,-1.1,75,26,16.1,100.49,2,446.662
1/24/2012 8:00,3,-1.7,71,28,19.3,100.52,2,497.411
1/24/2012 9:00,2.9,-1.8,71,30,24.1,100.6,2,261.153
1/24/2012 10:00,3,-2,70,35,24.1,100.65,2,1.08203
1/24/2012 11:00,3.1,-1.9,70,33,24.1,100.7,2,30.1635
1/24/2012 12:00,3.2,-2.3,67,30,24.1,100.72,2,4.94443
1/24/2012 13:00,2.8,-2.4,69,39,24.1,100.73,2,53.1801
1/24/2012 14:00,2.4,-2.4,71,35,24.1,100.75,3,41.4551
1/24/2012 15:00,1.9,-2.2,74,26,19.3,100.8,3,265.178
1/24/2012 16:00,1.7,-2.4,74,30,24.1,100.82,2,338.362
1/24/2012 17:00,1.6,-2.8,73,26,24.1,100.88,3,383.859
1/24/2012 18:00,1.5,-2.9,72,22,25,100.95,3,428.44
1/24/2012 19:00,1.5,-3.2,71,32,25,101.01,3,504.491
1/24/2012 20:00,1.3,-3.2,72,19,25,101.06,2,273.255
1/24/2012 21:00,1.1,-3,74,20,25,101.11,2,238.586
1/24/2012 22:00,1.1,-3.4,72,22,25,101.13,2,45.6929
1/24/2012 23:00,1,-3.4,72,28,25,101.16,3,0.34566
1/25/2012 0:00,0.5,-4.6,69,28,25,101.2,2,8.43542
1/25/2012 1:00,-0.1,-5.2,68,22,25,101.26,2,11.1358
1/25/2012 2:00,-0.4,-5.9,66,20,25,101.37,2,66.8256
1/25/2012 3:00,-0.5,-6.2,65,24,25,101.45,2,325.503
1/25/2012 4:00,-0.7,-6,67,24,25,101.52,2,397.104
1/25/2012 5:00,-1.7,-7.7,64,33,25,101.58,2,528.721
1/25/2012 6:00,-2.8,-9,62,35,25,101.66,2,575.004
1/25/2012 7:00,-3.9,-10,63,37,25,101.79,2,448.978
1/25/2012 8:00,-4.7,-10.9,62,26,24.1,101.94,2,364.827
1/25/2012 9:00,-5.2,-11.3,62,28,24.1,102.05,2,124.113
1/25/2012 10:00,-5.3,-11.4,62,22,24.1,102.09,2,7.79009
1/25/2012 11:00,-5.3,-11.9,60,19,24.1,102.14,2,0.24329
1/25/2012 12:00,-5,-11.8,59,20,24.1,102.06,2,0.95331
1/25/2012 13:00,-4.7,-11.7,58,20,24.1,102.01,1,37.1688
1/25/2012 14:00,-4.5,-11,60,22,24.1,101.98,1,36.8968
1/25/2012 15:00,-4.4,-11.2,59,22,24.1,101.94,1,77.3122
1/25/2012 16:00,-4.4,-11.3,59,19,24.1,101.96,2,208.921
1/25/2012 17:00,-4.8,-11.4,60,20,24.1,102.01,1,562.629
1/25/2012 18:00,-5.1,-11.4,61,11,25,102.07,1,429.562
1/25/2012 19:00,-5.4,-11.5,62,13,25,102.14,2,516.673
1/25/2012 20:00,-4.9,-11.6,59,7,25,102.07,2,204.392
1/25/2012 21:00,-5.4,-11.1,64,7,25,102.01,2,194.603
1/25/2012 22:00,-5.5,-11.3,64,0,25,101.99,2,110.718
1/25/2012 23:00,-5.4,-11.4,63,6,25,102.01,2,0.81345
1/26/2012 0:00,-5.9,-11.7,64,6,25,101.99,2,1.46508
1/26/2012 1:00,-7,-12.1,67,4,25,101.95,1,0.0057
1/26/2012 2:00,-8.2,-12.6,71,6,25,101.99,1,48.0227
1/26/2012 3:00,-8.1,-12.5,71,0,25,101.97,1,134.69
1/26/2012 4:00,-8.5,-13.5,67,0,25,101.95,1,201.181
1/26/2012 5:00,-9,-13.9,68,6,25,102.02,1,424.819
1/26/2012 6:00,-11.2,-15,73,6,25,102.06,1,639.217
1/26/2012 7:00,-10.6,-14.4,74,6,24.1,102.01,1,461.463
1/26/2012 8:00,-9.2,-13.3,72,6,24.1,102.08,1,326.631
1/26/2012 9:00,-7.9,-12.4,70,11,24.1,102.01,1,261.506
1/26/2012 10:00,-5.7,-12.4,59,11,24.1,102.04,1,38.4084
1/26/2012 11:00,-5,-12.1,57,7,24.1,102.05,1,2.73628
1/26/2012 12:00,-4.6,-12.5,54,11,24.1,101.88,1,2.819
1/26/2012 13:00,-4,-12,54,15,24.1,101.71,2,2.5095
1/26/2012 14:00,-3.4,-12.5,49,11,24.1,101.6,2,58.8997
1/26/2012 15:00,-3,-14.1,42,13,24.1,101.53,2,255.301
1/26/2012 16:00,-3.8,-12.2,52,19,24.1,101.52,2,288.571
1/26/2012 17:00,-4.3,-12.2,54,20,24.1,101.4,2,504.859
1/26/2012 18:00,-4.7,-13.7,49,24,25,101.28,2,603.285
1/26/2012 19:00,-4.5,-13.5,49,17,25,101.25,2,342.201
1/26/2012 20:00,-4.6,-13,52,17,25,101.15,3,352.395
1/26/2012 21:00,-5.2,-12.1,58,20,25,100.99,3,273.719
1/26/2012 22:00,-5.3,-10.2,68,22,16.1,100.92,3,49.1966
1/26/2012 23:00,-5.8,-9.1,77,22,6.4,100.81,3,1.43815
1/27/2012 0:00,-5.7,-8.8,79,28,4.8,100.68,3,13.7329
1/27/2012 1:00,-5.5,-8.3,81,24,2.4,100.58,3,7.78775
1/27/2012 2:00,-5.5,-8.2,81,26,3.2,100.47,3,64.1822
1/27/2012 3:00,-5.3,-8.1,81,28,4,100.33,3,114.384
1/27/2012 4:00,-4.9,-7.6,81,26,2.4,100.13,3,317.316
1/27/2012 5:00,-4,-6.6,82,22,16.1,99.98,3,543.459
1/27/2012 6:00,-2.1,-4.2,86,19,19.3,99.8,3,652.124
1/27/2012 7:00,-0.8,-2.9,86,22,16.1,99.61,3,397.148
1/27/2012 8:00,0.3,-1.7,86,20,12.9,99.47,3,415.956
1/27/2012 9:00,0.7,-1.4,86,17,12.9,99.34,3,119.564
1/27/2012 10:00,0.6,-1.2,88,17,8,99.18,3,17.1858
1/27/2012 11:00,0.7,-1,88,20,2.4,99.08,3,0.75467
1/27/2012 12:00,0.7,-0.9,89,20,2.8,98.91,3,15.6634
1/27/2012 13:00,0.7,-1,88,22,3.2,98.76,3,20.5793
1/27/2012 14:00,0.5,-1.3,88,20,2.4,98.69,3,23.3158
1/27/2012 15:00,0.3,-1.6,87,19,2.4,98.65,3,91.1713
1/27/2012 16:00,-0.3,-2.3,86,19,8,98.74,3,250.974
1/27/2012 17:00,-0.6,-2.3,88,22,2.8,98.97,3,683.143
1/27/2012 18:00,-0.3,-1.8,90,11,2.4,99.13,3,466.429
1/27/2012 19:00,0.1,-1.6,88,30,12.9,99.31,3,450.3
1/27/2012 20:00,-0.7,-2.7,86,32,16.1,99.54,2,212.264
1/27/2012 21:00,-1.3,-3.9,82,19,24.1,99.75,2,177.784
1/27/2012 22:00,-1.5,-4.4,81,19,25,99.88,2,0.14087
1/27/2012 23:00,-1.6,-4.5,81,20,25,100.03,1,6.70821
1/28/2012 0:00,-1.5,-4.3,81,19,25,100.19,1,4.17168
1/28/2012 1:00,-0.2,-2.9,82,22,25,100.34,3,2.55556
1/28/2012 2:00,0.2,-2.6,81,24,25,100.49,2,63.0167
1/28/2012 3:00,0.4,-3,78,17,25,100.59,2,117.456
1/28/2012 4:00,0.1,-3.4,77,15,25,100.64,2,214.981
1/28/2012 5:00,0.3,-2.7,80,19,25,100.72,2,477.064
1/28/2012 6:00,-1.7,-5.4,76,9,25,100.79,2,548.997
1/28/2012 7:00,-1.2,-4.6,78,11,25,100.85,1,451.5
1/28/2012 8:00,-2.1,-5.1,80,7,48.3,100.91,1,265.446
1/28/2012 9:00,-1.6,-4.5,81,13,24.1,100.93,2,171.876
1/28/2012 10:00,-1.1,-4.4,78,13,48.3,100.94,2,115.431
1/28/2012 11:00,-0.6,-3.6,80,6,48.3,100.9,2,0.82756
1/28/2012 12:00,-0.3,-3.4,80,7,48.3,100.74,2,12.145
1/28/2012 13:00,0.9,-3.5,72,4,48.3,100.58,2,4.21711
1/28/2012 14:00,1.2,-3.5,71,9,48.3,100.48,2,83.9227
1/28/2012 15:00,1.2,-3.7,70,15,48.3,100.28,2,118.754
1/28/2012 16:00,1.4,-3.7,69,22,48.3,100.14,2,287.922
1/28/2012 17:00,1.2,-3.5,71,11,48.3,100.16,2,595.058
1/28/2012 18:00,1.6,-3.4,69,9,25,100.08,2,483.284
1/28/2012 19:00,2.2,-2.6,71,19,19.3,100.09,3,510.976
1/28/2012 20:00,1.7,-1.2,81,24,19.3,100.05,3,338.255
1/28/2012 21:00,2.1,-1.7,76,24,25,99.95,1,173.323
1/28/2012 22:00,2.3,-2,73,37,25,99.85,2,55.2849
1/28/2012 23:00,1.2,-1.7,81,52,16.1,99.87,3,4.08725
1/29/2012 0:00,1.5,-5,62,57,25,99.96,1,21.3908
1/29/2012 1:00,0.9,-5.3,63,52,25,100.09,1,27.3864
1/29/2012 2:00,0.3,-5.8,64,52,25,100.21,1,12.6682
1/29/2012 3:00,-0.2,-6,65,43,25,100.34,1,68.7759
1/29/2012 4:00,-0.9,-7,63,43,25,100.47,1,129.986
1/29/2012 5:00,-1.5,-7.8,62,43,25,100.59,1,412.538
1/29/2012 6:00,-2,-8.1,63,44,25,100.68,1,527.145
1/29/2012 7:00,-1.9,-8.2,62,32,24.1,100.74,1,339.035
1/29/2012 8:00,-2.2,-8.3,63,32,24.1,100.81,2,230.859
1/29/2012 9:00,-2.1,-8.5,62,32,24.1,100.88,2,78.5405
1/29/2012 10:00,-1.8,-8.3,61,24,24.1,100.87,2,0.52471
1/29/2012 11:00,-0.8,-7.7,59,33,24.1,100.84,1,1.44234
1/29/2012 12:00,0.1,-7.6,56,37,24.1,100.77,1,4.36869
1/29/2012 13:00,0.5,-8.8,50,33,24.1,100.7,2,31.3106
1/29/2012 14:00,0.4,-7.9,54,19,24.1,100.63,2,18.0814
1/29/2012 15:00,0.2,-7.5,56,17,24.1,100.65,2,137.765
1/29/2012 16:00,0.7,-8.3,51,20,24.1,100.67,2,214.459
1/29/2012 17:00,-0.7,-8.4,56,11,24.1,100.74,1,226.438
1/29/2012 18:00,-1.1,-9.3,54,17,25,100.77,1,401.132
1/29/2012 19:00,-1.6,-9.3,56,17,25,100.81,1,476.307
1/29/2012 20:00,-2,-9.1,58,17,25,100.83,1,268.075
1/29/2012 21:00,-1.7,-8.4,60,9,25,100.85,1,166.99
1/29/2012 22:00,-2.3,-7,70,15,25,100.84,1,6.81405
1/29/2012 23:00,-3.4,-7.6,73,15,25,100.85,1,2.76849
1/30/2012 0:00,-3.7,-8.8,68,11,25,100.89,1,25.2933
1/30/2012 1:00,-4.4,-10,65,15,25,100.92,1,20.4774
1/30/2012 2:00,-5.1,-10,68,15,25,100.99,1,83.1661
1/30/2012 3:00,-6.1,-10.3,72,11,25,101.07,1,122.485
1/30/2012 4:00,-7.7,-11.8,72,11,25,101.19,1,359.432
1/30/2012 5:00,-7.9,-13.8,63,13,25,101.33,1,465.967
1/30/2012 6:00,-8.9,-15.1,61,15,25,101.47,1,443.91
1/30/2012 7:00,-9.8,-16,61,15,25,101.55,1,553.256
1/30/2012 8:00,-10.5,-17,59,9,48.3,101.68,1,388.106
1/30/2012 9:00,-9.5,-16.6,56,13,48.3,101.75,1,402.994
1/30/2012 10:00,-8.8,-16,56,17,48.3,101.82,2,0.19915
1/30/2012 11:00,-7.7,-14.7,57,19,48.3,101.86,2,4.4506
1/30/2012 12:00,-7,-14.2,56,22,48.3,101.83,1,0.03981
1/30/2012 13:00,-7.5,-15.2,54,22,48.3,101.8,1,0.97754
1/30/2012 14:00,-6.7,-15,52,22,48.3,101.81,1,47.3186
1/30/2012 15:00,-6.9,-15.3,51,22,48.3,101.83,1,27.0602
1/30/2012 16:00,-7.3,-15.8,51,17,48.3,101.86,2,250.843
1/30/2012 17:00,-7.4,-15.7,51,13,48.3,101.9,2,360.87
1/30/2012 18:00,-7.4,-15.6,52,15,25,101.94,1,669.317
1/30/2012 19:00,-8.8,-15.9,56,7,25,101.96,1,347.803
1/30/2012 20:00,-9.5,-16,59,4,25,101.95,1,389.229
1/30/2012 21:00,-8.4,-15.5,57,4,25,101.96,2,134.597
1/30/2012 22:00,-7.8,-15.2,55,4,25,101.98,2,29.934
1/30/2012 23:00,-8.6,-13.8,66,6,25,101.96,2,0.58055
1/31/2012 0:00,-7,-13.1,62,7,25,101.92,2,6.16273
1/31/2012 1:00,-7.1,-13.2,62,6,25,101.88,2,22.7065
1/31/2012 2:00,-6.5,-13.1,59,11,25,101.81,3,22.3121
1/31/2012 3:00,-6.8,-12.4,64,15,19.3,101.76,3,87.3954
1/31/2012 4:00,-7.1,-12.4,66,17,8,101.71,3,192.679
1/31/2012 5:00,-7.1,-12.2,67,17,9.7,101.7,3,972.536
1/31/2012 6:00,-7,-11.8,69,13,6.4,101.65,3,294.587
1/31/2012 7:00,-9.6,-13.5,73,17,12.9,101.6,3,510.77
1/31/2012 8:00,-9.8,-13.9,72,19,16.1,101.61,3,208.662
1/31/2012 9:00,-10.1,-14.4,71,17,24.1,101.59,3,169.7
1/31/2012 10:00,-9.7,-14.2,70,19,19.3,101.54,2,5.16209
1/31/2012 11:00,-9.3,-14.2,67,20,19.3,101.46,2,0.60981
1/31/2012 12:00,-8.6,-13.3,69,22,4,101.36,3,8.66949
1/31/2012 13:00,-8.3,-12.3,73,20,1.6,101.29,3,22.2978
1/31/2012 14:00,-8.4,-12.1,75,20,1.2,101.23,3,6.04963
1/31/2012 15:00,-8.2,-12,74,17,1,101.22,3,95.3012
